filepath,label,source_dataset
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (444).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (445).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (446).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (449).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (452).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (454).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (455).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (456).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (457).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (458).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (459).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (46).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (460).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (461).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (462).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (465).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (466).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (468).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (47).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (472).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (473).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (474).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (475).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (477).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (478).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (479).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (48).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (481).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (484).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (487).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (488).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (489).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (490).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (491).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (492).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (493).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (496).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (499).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (5).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (50).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (500).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (502).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (503).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (506).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (509).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (510).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (511).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (513).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (514).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (515).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (516).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (518).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (519).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (52).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (521).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (522).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (524).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (525).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (528).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (529).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (53).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (530).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (531).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (532).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (533).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (535).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (536).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (538).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (539).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (54).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (540).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (541).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (543).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (544).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (545).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (546).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (549).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (550).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (552).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (553).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (556).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (558).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (559).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (56).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (560).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (561).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (562).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (564).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (565).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (566).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (567).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (568).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (57).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (570).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (571).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (573).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (575).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (576).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (578).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (579).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (58).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (580).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (582).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (583).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (585).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (586).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (587).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (588).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (589).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (59).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (590).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (592).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (593).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (594).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (595).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (596).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (6).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (600).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (601).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (603).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (604).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (606).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (607).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (608).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (61).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (611).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (613).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (614).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (615).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (616).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (617).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (618).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (620).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (622).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (623).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (625).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (626).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (628).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (63).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (630).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (632).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (634).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (636).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (637).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (638).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (639).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (64).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (640).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (641).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (642).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (643).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (644).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (645).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (646).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (647).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (649).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (650).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (651).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (652).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (653).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (654).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (656).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (657).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (658).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (659).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (66).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (660).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (661).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (664).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (666).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (667).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (668).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (67).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (670).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (671).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (672).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (673).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (674).jpg,good,mendeley
D:\Tyre_Classification\datasets\processed\good\mendeley_good_good (675).jpg,good,mendeley
